,site_url,page_url,src,alt,model_alts
3494,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/birds/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/judycaroline.jpg.webp?itok=VI_PElmq,judyc_VZ_Birds,['a woman with a backpack standing in front of a mountain']
3495,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/birds/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/olsonstorrs.jpg.webp?itok=UFzY9iBB,olsons_VZ_BIRDS,['a man in a blue shirt sitting at a table with an open book']
3496,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/research,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
3497,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/research,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/ent-hero-jewels-wandoo-np.jpg.webp?itok=UCCWT_j_,Hero image,['several insects are sitting on some pink flowers']
3498,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/collections-access/collections-contact-information,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
3499,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/collections-access/collections-contact-information,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/ent-hero-jewels-wandoo-np.jpg.webp?itok=UCCWT_j_,Hero image,['several insects are sitting on some pink flowers']
3500,https://naturalhistory.si.edu,https://naturalhistory.si.edu/staff/leslie-hale,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
3501,https://naturalhistory.si.edu,https://naturalhistory.si.edu/staff/leslie-hale,https://naturalhistory.si.edu/sites/default/files/styles/profile/public/media/image/halel0.jpg.webp?itok=p_AHHLQ_,Woman in red shirt stands in front of shelves full of rocks,['a woman standing in front of a shelf full of rocks']
3502,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/contacts,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
3503,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/contacts,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/ent-hero-jewels-wandoo-np.jpg.webp?itok=UCCWT_j_,Hero image,['several insects are sitting on some pink flowers']
3504,https://naturalhistory.si.edu,https://naturalhistory.si.edu/staff/tim-gooding,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
3505,https://naturalhistory.si.edu,https://naturalhistory.si.edu/staff/tim-gooding,https://naturalhistory.si.edu/sites/default/files/styles/profile/public/media/image/nhb2013-03326.jpg.webp?itok=WMW9uqEa,A pleasant-looking man smiles at the camera,['a man with glasses and a black jacket standing in a hallway']
3506,https://naturalhistory.si.edu,https://naturalhistory.si.edu/staff/sally-kuhn-sennert,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
3507,https://naturalhistory.si.edu,https://naturalhistory.si.edu/staff/sally-kuhn-sennert,https://naturalhistory.si.edu/sites/default/files/styles/profile/public/media/image/sennert.jpg.webp?itok=uOQrq9aG,Sally Sennert profile photo,['a woman in a black shirt standing in front of a wall of maps']
3508,https://naturalhistory.si.edu,https://naturalhistory.si.edu/staff/phyllis-mckenzie,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
3509,https://naturalhistory.si.edu,https://naturalhistory.si.edu/staff/phyllis-mckenzie,https://naturalhistory.si.edu/sites/default/files/styles/profile/public/media/image/mckenzie.jpg.webp?itok=01hYWLNt,Phyllis Mckenzie profile photo,['a woman sitting at a desk in front of a computer']
3510,https://naturalhistory.si.edu,https://naturalhistory.si.edu/staff/julie-hoskin,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
3511,https://naturalhistory.si.edu,https://naturalhistory.si.edu/staff/julie-hoskin,https://naturalhistory.si.edu/sites/default/files/styles/profile/public/media/image/staff-avatar-minsci.png.webp?itok=ePIKsqpD,Staff_Avatar_MinSci,['an icon of a person on a gray background']
3512,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
3513,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/ent-hero-jewels-wandoo-np.jpg.webp?itok=UCCWT_j_,Hero image,['several insects are sitting on some pink flowers']
3514,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/sean-brady_137.jpg.webp?itok=ojIr1mTY,"Sean Brady: Chair of Entomology, Research Entomologist and Curator of Hymenoptera",['a man giving a presentation in front of pictures of insects']
3515,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/tdikowimage2022-11-10small_134.png.webp?itok=1Kebhymv,Torsten Dikow: Research Entomologist and Curator of Diptera & Aquatic Insects,['a bald man in a blue shirt standing in front of posters']
3516,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/birdjessicaentomology.jpg.webp?itok=e3s98oj4,Bird_jessica_entomology,['a smiling woman sitting at a desk in front of a computer']
3517,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/darrowkent.jpg.webp?itok=_U898r7J,DarrowK_ENT,['a woman in a white shirt is working on a piece of paper']
3518,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/derochedanaentomology-square.jpg.webp?itok=N6M8tgag,deRoche_Dana_entomology,['a woman with glasses and a leather jacket standing on top of a mountain']
3519,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/harrisbent2.jpg.webp?itok=7qklJ8QI,harrisbr_Ent,['a man in a blue shirt standing in front of a desk']
3520,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/hevelgaryentomology.jpg.webp?itok=QzP1V0xb,Hevel_Gary_entomology,['a man with a beard and suspenders']
3521,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/kolskierinentomology.jpg.webp?itok=wl_oJxHK,Kolski_Erin_Entomology,['a woman in a blue shirt is smiling while holding a piece of clothing']
3522,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/michelicent.jpg.webp?itok=1zRMafMt,MicheliC_Ent,['a woman wearing glasses and a floral shirt sitting at a desk']
3523,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/staff-avatar-vz-mammals.png.webp?itok=5J0odJbh,"Staff Avatar Do Not Update!!! Remove, Add New Staff Item With Remove Button --->",['an icon of a person on a gray background']
3524,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/okonskieeent.jpg.webp?itok=0cczJXYU,okonskie_Ent,['a woman sitting at a desk in front of a computer']
3525,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/shockleyfent.jpg.webp?itok=Cm-W-DGS,ShockleyF_Ent,['a man in a suit and tie standing in front of a gray background']
3526,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/enttalittasimoes.jpg.webp?itok=nqxvMDxO,Talitta Simoes,['a woman standing in front of a colorful wall']
3527,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/themes/gesso/images/default-avatar.jpg,Desmond  Smith,['an icon of a person on a gray background']
3528,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/themes/gesso/images/default-avatar.jpg,Corinthia Black,['an icon of a person on a gray background']
3529,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/sean-brady_137.jpg.webp?itok=ojIr1mTY,"Sean Brady: Chair of Entomology, Research Entomologist and Curator of Hymenoptera",['a man giving a presentation in front of pictures of insects']
3530,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/jonathancoddingtonent_137.jpg.webp?itok=KUA0UW_o,"Jonathan Coddington: Lead: Global Genome Initiative, Senior Research Entomologist and Curator of Arachnida and Myriapoda",['a man in a suit and tie smiling at the camera']
3531,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/tdikowimage2022-11-10small_134.png.webp?itok=1Kebhymv,Torsten Dikow: Research Entomologist and Curator of Diptera & Aquatic Insects,['a bald man in a blue shirt standing in front of posters']
3532,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/enterwin-terry_0.jpg.webp?itok=FvDm8YOH,Terry Erwin (1940-2020) ,['an older man sitting at a desk with colorful pieces of paper']
3533,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/themes/gesso/images/default-avatar.jpg,Megan Ma,['an icon of a person on a gray background']
3534,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/millerscottentomology.jpg.webp?itok=9T8AvNr-,Miller_Scott_entomology,['a man with a beard and glasses wearing a suit and tie']
3535,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/jranaantlab.png.webp?itok=Aq2i3ZhJ,Jignasha Rana,['a smiling woman in a hat sitting on the ground']
3536,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/robertrobbinsent_136.jpg.webp?itok=0e3NzvnJ,Robert Robbins: Research Entomologist and Curator of Lepidoptera,['a man with a beard and grey sweater standing in front of a white wall']
3537,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/ted-schultz-ent_137.jpg.webp?itok=ZOTloAbY,Ted Schultz: Research Entomologist and Curator of Hymenoptera,['a man with glasses and a hat holding a piece of paper']
3538,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/entsosa-calvo_0.jpg.webp?itok=J4bD3Kjx,Jeffrey Sosa-Calvo,['a man with glasses and a checkered shirt standing in front of a plant']
3539,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/hanna-wood-ent_137.jpg.webp?itok=7LS1y9U7,Hannah Wood: Research Entomologist and Curator of Arachnida and Myriapoda,['a woman holding a jar of soil in front of a file cabinet']
3540,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/adamskidavidentomology.jpg.webp?itok=g_cx6tox,AdamskiD,['a bald man with a scarf and vest standing in front of a city skyline']
3541,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/burnsent.jpg.webp?itok=hv16KiDF,Burns_Ent,['a smiling man holding a piece of paper and a book']
3542,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/davisdonent2018.jpg.webp?itok=v-eRstZW,Donald R. Davis,['an older man sitting at a desk in front of a microscope']
3543,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/demarcosberniceentomology.jpg.webp?itok=ggreiuUe,Bernice deMarcos,['a woman in a tie dye shirt smiles at the camera']
